id_image,reference,chemin_image
212-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. X, 3.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/212-1
213-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. X,4.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/213-1
213-2,"Ashmolean Museum, Burgon's Archive, dessin de Burgon, f. 103, n°102.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/213-2
213-3,"Ashmolean Museum, Burgon's Archive, dessin de Burgon, f. 102 (103).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/213-3
214-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. X, 5.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/214-1
215-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XII,1.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/215-1
216-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XII, 2.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/216-1
217-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XII, 4.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/217-1
217-2,"Ashmolean Museum, Burgon's Archive, dessin de Burgon, n° 124.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/217-2
218-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XII, 5.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/218-1
219-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XIII,1.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/219-1
220-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XIII,2,4,5.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/220-1
220-2,"Ashmolean Museum, Burgon's Archive, dessin de Burgon, f. 157.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/220-2
220-3,http://www.britishmuseum.org/collectionimages/AN00523/AN00523622_001_l.jpg,/home/marine/Documents/Musee-Fauvel/base_de_donnees/220-3
22-1,"BNF, Manuscrits, ms. fr. 22870, f. 89 r/v.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/22-1
221-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XIII,6.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/221-1
22-2,"L. Beschi, « Uno scavo del 1819 nel demo di Aixone (Glyphada) : nuove individuazioni », ADelt 30 (1975), pl. 132.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/22-2
222-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XIV,1.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/222-1
22-3,Database Agathe.,/home/marine/Documents/Musee-Fauvel/base_de_donnees/22-3
223-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XIV,2.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/223-1
223-2,"BnF, Estampes, Gb 15 a Fol., f. 121 v°, n° 426, détail.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/223-2
22-4,Photo Fiorella Zambon,/home/marine/Documents/Musee-Fauvel/base_de_donnees/22-4
224-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XIV,3.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/224-1
225-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XIV,4.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/225-1
226-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XIV,5.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/226-1
227-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XVI,3.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/227-1
228-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XVI,4.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/228-1
228-2,"Ashmolean Museum, Burgon's Archive, dessin de Burgon, f. 131.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/228-2
230-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XVII,1.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/230-1
230-2,Beazley Archive 220548.,/home/marine/Documents/Musee-Fauvel/base_de_donnees/230-2
230-3,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XVII, 4.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/230-3
23-1,"L. Beschi, « La casa di L. S. Fauvel, primo museo ateniese », AE (2001), p. 95, fig. 15.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/23-1
231-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XVII,2.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/231-1
231-2,"British Museum, Department of Greek and Roman Antiquities, Cockerell’s vase drawings (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/231-2
23-2,http://pedagogie.ac-amiens.fr/lettres/Latgrec/kourosJPG.JPG,/home/marine/Documents/Musee-Fauvel/base_de_donnees/23-2
232-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XVII,3.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/232-1
23-3,Détail du tableau de Dupré représentant la tête d’un kouros dans la maison de Fauvel. À gauche un détail du tableau vendu à Paris en 2014 (collection privé) et à  droite détail du tableau conservé au David and Alfred Smart Museum of Art de Chicago (1980.33).,/home/marine/Documents/Musee-Fauvel/base_de_donnees/23-3
233-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XVII,5.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/233-1
23-4,"L. Dupré,  Voyage à Athènes et Constantinople, Paris, 1835, pl. 19. Dans le cercle rouge, la tête du kouros (cf. supra le détail de l’image).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/23-4
234-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XVII,6.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/234-1
234-2,"Ashmolean Museum, Burgon's Archive, dessin de Burgon, f. 144.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/234-2
234-3,http://www.britishmuseum.org/collectionimages/AN00492/AN00492871_001_l.jpg,/home/marine/Documents/Musee-Fauvel/base_de_donnees/234-3
235-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XX.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/235-1
236-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXIV, 1-3.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/236-1
237-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXIV, 5.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/237-1
238-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXIV, 7.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/238-1
239-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXVI, 1-2.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/239-1
239-2,Beazley Archive 212642.,/home/marine/Documents/Musee-Fauvel/base_de_donnees/239-2
239-3,Beazley Archive 212642.,/home/marine/Documents/Musee-Fauvel/base_de_donnees/239-3
240-1,"BnF, Estampes, Gb 15 b Pet. Fol, f. 477.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/240-1
240-2,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXVI, 3-4.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/240-2
240-3,"BnF, Estampes, Gb 15 b Pet. Fol, f. 477.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/240-3
24-1,"L. Beschi, « La casa di L. S. Fauvel, primo museo ateniese », AE (2001), fig. 14.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/24-1
241-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXVI, 6.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/241-1
24-2,"L. Dupré, Voyage à Athènes et Constantinople, Paris, 1835, pl. XIX, détail.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/24-2
242-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXVII, 1-2.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/242-1
242-2,"CVA Berlin, Antikensammlung (Pergamonnmuseum) I, (East-Germany 3) pl. 47, 2.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/242-2
242-3,"G. Vignes, Dessins d'Ingres : catalogue raisonné des dessins du Musée de Montauban, Paris, 1995, n° 3927.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/242-3
243-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXXIV, 1.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/243-1
243-2,"British Museum, Department of Greek and Roman Antiquities, Cockerell’s vase drawings. http://www.britishmuseum.org/collectionimages/AN01202/AN01202042_001_l.jpg",/home/marine/Documents/Musee-Fauvel/base_de_donnees/243-2
244-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXXIV, 2-4.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/244-1
244-2,"CVA, Oxford, Ashmolean Museum 2, p. 115, pl. 62.11",/home/marine/Documents/Musee-Fauvel/base_de_donnees/244-2
244-3,Beazley Archive 209043.,/home/marine/Documents/Musee-Fauvel/base_de_donnees/244-3
245-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXXV,1.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/245-1
245-2,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXXV, 4.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/245-2
246-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXXVI, 1, 2.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/246-1
246-2,"A. Geyer (éd.), Mediterrane Kunstlandschaften in der Sammlung Antiker Kleinkunst des Friedrich-Schiller-Universität Jena, Katalog zur Ausstellung im Stadtmuseum Göhre in Jena vom 9. Mai bis 26. Juni 1999, Jenaer Hefte für Klassische Archäologie 3 (1999), p. 132, n° 80.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/246-2
247-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXXVI, 5.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/247-1
247-2,"Athènes, Bibliothèque Gennadios, lord Guilford's notebook, A 305.5 B, f. 2.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/247-2
248-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXXVII, 1, 5.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/248-1
249-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXXVII, 2.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/249-1
250-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXXVII, 4.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/250-1
251-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXXVIII, 5-7.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/251-1
251-2,"Ashmolean Museum, Burgon's Archive, dessin de Burgon, f. 152.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/251-2
251-3,Photo British Museum.,/home/marine/Documents/Musee-Fauvel/base_de_donnees/251-3
251-4,http://www.britishmuseum.org/research/search_the_collection_database/search_object_image.aspx,/home/marine/Documents/Musee-Fauvel/base_de_donnees/251-4
252-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XLIV, 2-3.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/252-1
252-2,"British Museum, Department of Greek and Roman Antiquities, Cockerell’s vase drawings (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/252-2
253-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XLIV, 1, 4.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/253-1
254-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XLV, 3.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/254-1
254-2,"Ashmolean Museum, Burgon's Archive, dessin de Burgon, f. 155 (158).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/254-2
254-3,Photo A. Zambon,/home/marine/Documents/Musee-Fauvel/base_de_donnees/254-3
254-4,Photo A. Zambon.,/home/marine/Documents/Musee-Fauvel/base_de_donnees/254-4
255-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XLVI, 1.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/255-1
255-2,"British Museum, Department of Greek and Roman Antiquities, Cockerell’s vase drawings. http://www.britishmuseum.org/collectionimages/AN01202/AN01202056_001_l.jpg",/home/marine/Documents/Musee-Fauvel/base_de_donnees/255-2
255-3,"Catalogue Bonhams, Antiquities, New Bond Street, London, 3 July 2019, lot 308.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/255-3
256-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XLVI, 2.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/256-1
263-1,Photo A. Zambon.,/home/marine/Documents/Musee-Fauvel/base_de_donnees/263-1
263-2,"BnF, Cartes et plans, Ge F, carte 13012 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/263-2
263-3,Photo A. Zambon.,/home/marine/Documents/Musee-Fauvel/base_de_donnees/263-3
263-4,"J.-B. D'Agincourt, Recueil de fragmens de sculpture antique en terre cuite, Paris, 1814, pl. XXIX, 8.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/263-4
269-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. LIX.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/269-1
270-1,"Th. Panofka, Antiques du cabinet du comte de Pourtalès-Gorgier, Paris, 1832-1834, pl. II, 1.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/270-1
271-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. LXVII, 1.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/271-1
271-2,"Th. Panofka, Antiques du cabinet du comte de Pourtalès-Gorgier, Paris, 1832-1834, pl. XXVIII, 1. ",/home/marine/Documents/Musee-Fauvel/base_de_donnees/271-2
271-3,"Goupil & Cie, Souvenirs de la galerie Pourtalès, Paris, 1862, pl. 42, détail.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/271-3
271-4,"A.-R. de Liesville, « Exposition Universelle. L’exposition de l’art ancien », Gazette des Beaux Arts XLIII, (1878), p. 5 et Fr. Lenormant, « Les cabinets d’amateurs. La galerie Pourtalès », Gazette des beaux-arts 17 (1864), p. 473 (même gravure).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/271-4
273-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. LI, 2.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/273-1
275-1,"Th. Panofka, Antiques du cabinet du comte de Pourtalès-Gorgier, Paris, 1832-1834, pl. XXXI, 1.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/275-1
275-2,"Goupil & Cie, Souvenirs de la galerie Pourtalès, Paris, 1862, pl. 42, détail.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/275-2
276-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. LXXVII, 3-4.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/276-1
277-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. LXXVI,1.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/277-1
278-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XLIX, 1.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/278-1
278-2,"M. Trumpf-Lyritzaki, Griechische Figurenvasen, Bonn, 1996, pl. 28, FV 274, p. 78.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/278-2
278-3,"Th. Panofka, Antiques du cabinet du comte de Pourtalès-Gorgier, Paris, 1832-1834, pl. XXVIII,3.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/278-3
278-4,"G. Vignes, Dessins d'Ingres : catalogue raisonné des dessins du Musée de Montauban, Paris, 1995, p. 709-711, n° 3925. ",/home/marine/Documents/Musee-Fauvel/base_de_donnees/278-4
279-1,"Th. Panofka, Antiques du cabinet du comte de Pourtalès-Gorgier, Paris, 1832-1834, pl. XXVIII,2.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/279-1
280-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. LXIII, 2. ",/home/marine/Documents/Musee-Fauvel/base_de_donnees/280-1
28-1,Photo British Museum :http://www.britishmuseum.org/collectionimages/AN00859/AN00859620_001_l.jpg,/home/marine/Documents/Musee-Fauvel/base_de_donnees/28-1
281-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. LVI,4.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/281-1
282-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. V,2.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/282-1
285-1,"Musée du Louvre, photo AGER.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/285-1
286-1,"Musée du Louvre, photo AGER.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/286-1
287-1,"J.H. Kroll, Athenian Bronze Allotment Plates, Cambridge, 1972, fig. 99-100.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/287-1
287-2,"Institut de France, Archives, dossier K 16 (lettre de Fauvel à Mongez du 20 Frimaire an 14).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/287-2
287-3,"J. D. Åkerblad, Sopra due laminette di bronzo..., Rome, 1811, p. 5.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/287-3
287-4,"Strasbourg, BNU, fonds Haller von Hallerstein, ms 2723, 2, 3 carnet 10, f. 120.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/287-4
288-1,"J.H. Kroll, Athenian Bronze Allotment Plates, Cambridge, 1972, fig. 160-161.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/288-1
288-2,"British School at Athens, Archives, Gell’s notebook, 4534e (décalquage du pinakion fait par Gell).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/288-2
288-3,"Strasbourg, BNU, fonds Haller von Hallerstein, ms 2723, 2, 3 carnet 10, f. 121.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/288-3
289-1,"J.H. Kroll, Athenian Bronze Allotment Plates, Cambridge, 1972, fig. 271.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/289-1
289-2,"J. H. Kroll, Athenian Bronze Allotment Plates, Cambridge, 1972, fig. 270.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/289-2
289-3,"Strasbourg, BNU, fonds Haller von Hallerstein, ms 2723, 2, 3 carnet 10, f. 117 (détail)",/home/marine/Documents/Musee-Fauvel/base_de_donnees/289-3
290-1,"J.H. Kroll, Athenian Bronze Allotment Plates, Cambridge, 1972, fig. 305-306.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/290-1
290-2,"Strasbourg, BNU, fonds Haller von Hallerstein, ms 2723, 2, 3 carnet 10, f. 117 (détail)",/home/marine/Documents/Musee-Fauvel/base_de_donnees/290-2
291-1,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel), f. 439.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/291-1
301-1,"B. D. Meritt, ""Greek Inscriptions"", Hesperia 17/1 (1948), p. 1-53, pl. 22 n° 54.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/301-1
308-1,"RNM, cote cliché : 91-002259.©Hervé Lewandowski.   http://www.photo.rmn.fr/LowRes2/TR1/C0F5VT/91-002259.jpg",/home/marine/Documents/Musee-Fauvel/base_de_donnees/308-1
320-1,"Musée du Louvre, photo AGER.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/320-1
320-2,"BnF, Manuscrits, ms. fr. 22877, I, f. 42 recto.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/320-2
326-1,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel), f. 191.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/326-1
326-2,"BnF, Manuscrits, ms. fr. 22877, I, f. 237 v.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/326-2
336-1,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel), f. 205 (partie de droite). ",/home/marine/Documents/Musee-Fauvel/base_de_donnees/336-1
336-2,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel), f. 205 (partie de gauche).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/336-2
336-3,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel), f. 205.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/336-3
336-4,"Louvre, Département des Arts graphiques, RF 4841.206.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/336-4
337-1,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel), f. 200.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/337-1
337-2,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel),f. 196.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/337-2
338-1,"RMN, http://www.photo.rmn.fr/cf/htm/CSearchZ.aspx?o=&Total=134&FP=2009651&E=2K1KTSS8N9C1&SID=2K1KTSS8N9C1&New=T&Pic=110&SubE=2C6NU0J582PK",/home/marine/Documents/Musee-Fauvel/base_de_donnees/338-1
34-1,"BnF, Estampes, Gb 15, f. 103, n° 211.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/34-1
342-1,"Athènes, Bibliothèque Gennadios, fonds Barbié du Bocage, ms. 145, f. 64, détail (dessin de Fauvel).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/342-1
342-2,"Louvre, Département d’Arts graphiques, RF 4841, f. 253.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/342-2
342-3,"BnF, Estampes, Gb 15 d (ex SNR-3 Fauvel), f. 222.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/342-3
344-1,"Athènes, Musée Benaki, Album de Thomas Hope, vol. IV, inv. 27238. Dessin de la métope originale par Fauvel (Photo A. Zambon). ",/home/marine/Documents/Musee-Fauvel/base_de_donnees/344-1
344-2,"Fr. Queyrel, « Un nouveau document sur la collection Choiseul-Gouffier », p. 1145, fig. 1 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/344-2
345-1,"Versailles, Petites écuries, 0477, ""Thésée et Cercyon"" (photo A. Zambon)",/home/marine/Documents/Musee-Fauvel/base_de_donnees/345-1
345-2,"Versailles, Petites écuries, 0476 (Thésée et Sciron).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/345-2
346-1,"Musée du Louvre, Dép. Arts graphiques, RF 4841.213 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/346-1
346-2,"Louvre, Département d'Arts graphiques, RF 4841, f. 209 (détail).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/346-2
346-3,"Louvre, Département d'Arts graphiques, RF 4841.208 (détail). Photo A. Zambon.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/346-3
346-4,"BnF, Estampes, Gb 15 b pet. fol., f. 17, n° 36.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/346-4
348-1,"Versailles, Petites écuries, 0055 (photo A. Zambon)",/home/marine/Documents/Musee-Fauvel/base_de_donnees/348-1
349-1,"BnF, Estampes, Gb 15 b pet. fol., f. 11, n° 24.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/349-1
353-1,"T. Panofka, Antiques du cabinet du comte de Pourtalès-Gorgier, Paris, 1832-1834, p. 123, pl. II, 2.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/353-1
354-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXV, 1, 3-4.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/354-1
354-2,"Ashmolean Museum, Burgon's Archive, dessin de Burgon, (sans numéro). Dessin signé Horatio Nelson",/home/marine/Documents/Musee-Fauvel/base_de_donnees/354-2
354-3,"CVA, The Walters Art Gallery Baltymore, I, pl. 54,5 et pl. 55,1.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/354-3
355-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXVI, 5.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/355-1
356-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. XXXVI, 3.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/356-1
357-1,"CVA Berlin 7, pl. 11.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/357-1
357-2,"CVA, Berlin 7, pl. 10.1-3",/home/marine/Documents/Musee-Fauvel/base_de_donnees/357-2
357-3,"CVA Berlin 7, pl. 12,1-2 ",/home/marine/Documents/Musee-Fauvel/base_de_donnees/357-3
358-1,"CVA Berlin 7, pl. 13",/home/marine/Documents/Musee-Fauvel/base_de_donnees/358-1
358-2,"CVA, Berlin 7, pl. 14",/home/marine/Documents/Musee-Fauvel/base_de_donnees/358-2
359-1,"CVA Berlin 7, pl. 16.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/359-1
359-2,"CVA, Berlin 7, pl. 15.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/359-2
360-1,"BNF, Estampes, Gb 69, f. 17 (dessin de Dubois).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/360-1
360-2,"BnF, Manuscrits, ms. fr. 22877, I, f. 95 recto.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/360-2
361-1,"BNF, Estampes, Gb 69, f. 12,1 (dessin de Dubois).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/361-1
361-2,"BnF, Estampes, Gb 15 c Pet Fol, f. 530. ",/home/marine/Documents/Musee-Fauvel/base_de_donnees/361-2
361-3,"BnF, Estampes, Gb 69, f. 12,2 (dessin de Dubois).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/361-3
361-4,"A. L. Millin, Atlas pour servir au voyage dans les départemens du Midi de la France, Paris, 1807, pl. 38, 6-7.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/361-4
363-1,"A. L. Millin, Atlas du Voyage dans les départements du Midi de la France, Paris, 1807, pl. 56,1.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/363-1
363-2,Photo A. Zambon,/home/marine/Documents/Musee-Fauvel/base_de_donnees/363-2
366-1,"BnF, Manuscrits, ms. fr. 22877, f. 8 r°.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/366-1
367-1,"BNF, Manuscrits, ms. fr. 22877,I,  f. 8 verso.",/home/marine/Documents/Musee-Fauvel/base_de_donnees/367-1
37-1,"O.M. von Stackelberg, Die Gräber der Hellenen, Berlin, 1837, pl. I,1 (détail de la base).",/home/marine/Documents/Musee-Fauvel/base_de_donnees/37-1
